Sales,Profits,Discounts
44.46,14.6718,0
15.8,5.056,0
464.97,209.2365,0
181.96,20.0156,0
12.39,5.6994,0
84.09,42.045,0
79.36,32.5376,0
153.36,70.5456,0
43.68,21.4032,0
98.21,28.4809,0
9.84,3.2472,0
2.694,-2.245,0.7
25.344,7.92,0.2
43.92,15.921,0.2
59.994,-45.9954,0.7
439.992,164.997,0.2
87.96,30.786,0.2
15.488,3.6784,0.2
232.96,116.48,0
66.54,32.6046,0
43.26,14.2758,0
141.96,22.7136,0
79.4,5.955,0.2
163.96,70.5028,0
37.93,6.8274,0
15.168,3.792,0.2
24.78,6.9384,0
19.14,8.8044,0
899.97,314.9895,0
32.4,15.552,0
23.832,6.5538,0.2
6.368,-2.5472,0.6
34.176,-87.1488,0.8
5.544,1.6632,0.2
510.24,6.378,0.2
204.95,100.4255,0
11.54,3.462,0
162.6,34.146,0
45.68,21.0128,0
603.92,45.294,0.2
23.55,1.1775,0
5.04,0.1512,0
249.95,107.4785,0
33.4,12.358,0
18.92,7.3788,0
15.42,6.939,0
35.712,2.232,0.2
551.985,-459.9875,0.7
7.056,2.205,0.2
18.72,3.51,0.2
360.38,93.6988,0
11.16,2.79,0
14.94,6.8724,0
41.96,7.9724,0
636.86,0,0
499.99,129.9974,0
1259.93,327.5818,0
65.08,31.8892,0
26.38,12.1348,0
71.97,16.5531,0
129.98,62.3904,0
32.54,15.9446,0
10.9,3.052,0
59.98,25.1916,0
61.929,23.3954,0.1
16.52,7.5992,0
60.12,28.8576,0
49.536,17.3376,0.2
11.85,3.792,0
118.25,34.2925,0
,81.1734,0
198.46,99.23,0
321.92,96.576,0
879.984,329.994,0.2
28.4,8.236,0
230.28,23.028,0.2
116.28,56.9772,0
841.568,294.5488,0.2
354.9,17.745,0
42.784,15.5092,0.2
563.43,-56.343,0.3
111.104,8.3328,0.2
11.68,5.4896,0
16.9,5.07,0
24.4,10.248,0
87.6,42.048,0
241.96,24.196,0
8.52,4.1748,0
1.788,-3.0396,0.8
99.372,-1.4196,0.3
1.344,0.504,0.2
119.96,11.996,0.2
1013.832,101.3832,0.2
1.984,0.6696,0.2
2003.52,-325.572,0.2
82.368,-19.5624,0.2
62.91,22.6476,0
6.912,2.3328,0.2
383.976,81.5949,0.2
10.368,3.6288,0.2
335.944,41.993,0.2
665.88,106.5408,0
71.976,8.997,0.2
37.94,18.2112,0
273.96,10.9584,0
269.982,40.4973,0.4
8.904,3.339,0.2
720.064,-63.0056,0.2
41.424,8.2848,0.2
3.132,-2.61,0.7
1085.42,282.2092,0
3.912,1.0269,0.2
62.376,7.0173,0.2
29.05,9.0055,0
180.96,67.86,0.2
4.419,-3.3879,0.7
16.032,2.2044,0.2
29.79,12.5118,0
57.23,14.3075,0
333,-16.65,0.2
36.44,,0
251.64,88.074,0.2
523.764,-192.0468,0.4
1359.96,118.9965,0.2
102.592,10.2592,0.2
22.704,5.9598,0.2
93.024,33.7212,0.2
12.768,1.4364,0.2
35.008,13.128,0.2
39.152,14.682,0.2
11.76,1.323,0.2
5.238,-4.0158,0.7
4.662,-3.7296,0.7
523.92,-72.039,0.2
100.792,10.0792,0.2
146.136,16.4403,0.2
25.06,11.7782,0
19.824,6.4428,0.2
823.96,51.4975,0.2
15.984,4.995,0.2
801.96,200.49,0
59.97,0,0
1056.86,306.4894,0
12.816,4.3254,0.2
314.352,-15.7176,0.2
18.98,8.9206,0
18.24,6.156,0.2
991.2,257.712,0
879.984,329.994,0.2
12.96,4.536,0.2
107.44,10.744,0.2
1458.65,423.0085,0
26.64,7.4592,0
476.8,119.2,0
87.444,18.4604,0.1
76.14,26.649,0
19.96,9.3812,0
1049.97,-209.994,0.4
611.058,-34.9176,0.3
2.368,0.8288,0.2
19.008,6.8904,0.2
911.984,113.998,0.2
674.352,-109.5822,0.2
134.01,36.1827,0
170.97,70.0977,0
170.352,10.647,0.2
7.184,2.245,0.2
6.28,0.0628,0
480.74,14.4222,0
616.998,-36.294,0.15
141.4,38.178,0
501.81,0,0
691.96,318.3016,0
34.95,15.378,0
85.96,40.4012,0
85.3,14.501,0
33.568,-53.7088,0.8
4.95,2.178,0
26.4,0,0
3.564,-6.237,0.8
823.96,51.4975,0.2
10.272,0.8988,0.2
447.944,89.5888,0.2
480.96,-269.3376,0.5
124.792,10.9193,0.2
40.176,14.5638,0.2
10.896,3.9498,0.2
10.64,2.7664,0
151.96,-182.352,0.6
238,38.08,0
155.34,55.9224,0
148.32,63.7776,0
240.784,27.0882,0.2
191.968,16.7972,0.2
11.56,5.6644,0
11.8,5.664,0
842.352,42.1176,0.2
23.472,7.6284,0.2
86.058,-63.1092,0.7
108.784,6.799,0.2
10.272,3.21,0.2
38.19,-26.733,0.7
49.632,3.7224,0.2
52.096,3.9072,0.2
9.568,2.99,0.2
82.368,-19.5624,0.2
364.704,-36.4704,0.2
40.256,11.0704,0.2
4.368,0.3822,0.2
12.128,-20.6176,0.8
134.85,37.758,0
8.56,2.6536,0
239.97,67.1916,0
356.94,107.082,0
659.9,217.767,0
1684.752,210.594,0.2
559.92,190.3728,0
279.944,48.9902,0.2
9.98,-16.467,0.8
48.9,18.093,0
3.552,1.2432,0.2
15.552,5.4432,0.2
2.368,0.8288,0.2
127.984,25.5968,0.2
10.368,3.6288,0.2
47.984,-1.1996,0.2
270.34,75.6952,0
98.112,18.396,0.2
563.808,21.1428,0.2
10.428,-6.952,0.7
547.136,-68.392,0.2
14.85,-3.2175,0.4
41.988,-9.7972,0.4
7.584,2.37,0.2
352.45,-211.47,0.5
470.376,52.9173,0.2
19.44,9.3312,0
9.82,3.2406,0
801.6,-448.896,0.5
161.568,10.098,0.2
16.096,5.2312,0.2
7.656,-6.1248,0.7
311.976,-42.8967,0.2
61.68,16.6536,0
63.96,30.7008,0
359.976,35.9976,0.2
25.344,7.92,0.2
26.72,9.352,0.2
30.28,1.2112,0
57.93,16.2204,0
35.34,13.4292,0
137.24,46.3185,0.2
241.332,-14.196,0.32
5.184,1.8792,0.2
145.544,16.3737,0.2
5.472,1.6416,0.2
47.984,13.1956,0.2
9.4,2.726,0
74,37,0
201.584,12.599,0.2
28.752,9.3444,0.2
27.216,9.8658,0.2
197.372,-25.3764,0.3
1424.9,356.225,0
14.56,6.2608,0
3.048,1.0287,0.2
25.92,9.072,0.2
835.17,16.7034,0
17.34,8.4966,0
44.384,15.5344,0.2
2.944,-0.6624,0.2
6.368,1.0348,0.2
48.848,15.8756,0.2
19.648,6.6312,0.2
255.108,-18.222,0.3
17.248,6.0368,0.2
159.984,13.9986,0.2
12.7,5.842,0
5.47,2.3521,0
79.36,23.808,0
22.14,6.4206,0
11.277,-8.6457,0.7
4.448,0.3336,0.2
44.76,14.547,0.2
38.28,17.6088,0
149.95,44.985,0
12.84,3.4668,0
44.67,12.0609,0
7.872,0.8856,0.2
7.872,0.8856,0.2
88.04,22.8904,0
40.635,-32.508,0.7
5.728,-9.1648,0.8
42.24,13.2,0.2
53.82,24.219,0
79.36,20.6336,0
13.48,6.74,0
29.8,9.3125,0.2
414,124.2,0
41.328,14.9814,0.2
39.92,11.1776,0
8.94,4.1124,0
84.784,-20.1362,0.2
53.316,-19.5492,0.4
56.52,15.8256,0
22.77,9.7911,0
287.968,-3.5996,0.2
2799.96,944.9865,0.2
48.94,24.47,0
257.499,24.2352,0.15
2591.56,621.9744,0
41.95,10.4875,0
79.12,13.846,0.2
52.96,20.1248,0
286.344,-64.4274,0.2
63.552,14.2992,0.2
41.376,4.6548,0.2
172.704,10.794,0.2
512.94,97.4586,0
860.93,189.4046,0
769.95,223.2855,0
14.98,4.494,0
373.08,82.0776,0
231.92,5.798,0.2
63.47,19.041,0
345,58.65,0
637.896,-127.5792,0.3
287.91,33.5895,0.4
36.6,11.895,0.2
1.78,0.4984,0
25.92,12.4416,0
101.94,21.4074,0
6.848,0.5992,0.2
474.43,199.2606,0
8.448,2.64,0.2
39.296,3.9296,0.2
17.12,4.9648,0
542.94,152.0232,0
8.64,4.2336,0
193.8,94.962,0
21.4,9.63,0
97.88,48.94,0
251.91,47.8629,0
25.86,6.7236,0
170.058,-4.8588,0.3
82.782,-15.1767,0.4
853.93,0,0.3
556.665,6.549,0.15
95.84,34.742,0.2
29.664,10.0116,0.2
9.184,2.87,0.2
153.584,13.4386,0.2
12.864,-22.512,0.8
479.97,239.985,0
232.88,60.5488,0
236.88,66.3264,0
29.9,14.651,0
100,21,0
18.693,-14.3313,0.7
383.952,76.7904,0.2
24.816,1.551,0.2
24.9,8.217,0
21.12,9.504,0
767.952,287.982,0.2
14.352,4.6644,0.2
191.976,19.1976,0.2
274.77,126.3942,0
70.56,23.9904,0
204.85,57.358,0
9.156,-13.734,0.8
23.992,-62.3792,0.8
80.88,39.6312,0
599.9,191.968,0
276.69,49.8042,0
172.764,32.6332,0.1
4.224,1.4784,0.2
409.272,-81.8544,0.4
55.44,18.018,0.2
20.928,6.8016,0.2
1801.632,-337.806,0.2
67.176,-20.1528,0.4
646.2,-8.0775,0.2
72.744,-15.4581,0.2
572.16,35.76,0.2
68.112,17.8794,0.2
25.032,7.8225,0.2
39.992,7.4985,0.2
20.016,1.7514,0.2
3.104,0.3492,0.2
7.52,1.41,0.2
10.272,0.8988,0.2
47.808,15.5376,0.2
978.84,110.1195,0.2
13.14,-21.681,0.8
10.024,-16.5396,0.8
156.3728,-52.8908,0.32
999.98,449.991,0
821.94,213.7044,0
220.064,55.016,0.2
339.136,0,0.2
7.04,3.3088,0
5.04,0.2016,0
116.28,56.9772,0
47.976,4.7976,0.2
60.048,22.518,0.2
5.022,-3.5154,0.7
182.994,-320.2395,0.8
10.272,3.21,0.2
7.857,-6.0237,0.7
302.384,30.2384,0.2
20.952,7.0713,0.2
11.784,3.9771,0.2
638.82,172.4814,0
20.7,9.936,0
10.95,3.285,0
14.352,4.6644,0.2
221.024,-55.256,0.2
3080,1416.8,0
79.96,18.3908,0
587.97,170.5113,0
32.4,15.552,0
404.9,16.196,0
9449.95,4630.4755,0
12.94,6.47,0
2.264,-5.2072,0.8
0.444,-1.11,0.8
146.176,47.5072,0.2
15.92,7.0048,0
159.96,17.9955,0.2
13.76,4.644,0.2
4.312,-6.8992,0.8
13.96,0.2792,0
27.414,-14.1639,0.4
73.98,19.9746,0
160.98,20.9274,0
17.34,8.4966,0
3.28,0.9512,0
8.856,2.9889,0.2
158.376,13.8579,0.2
1219.96,381.2375,0.2
3.168,0.99,0.2
19.44,9.3312,0
454.86,54.5832,0
91.392,29.7024,0.2
19.04,-1.428,0.2
37.44,16.848,0
37.59,17.6673,0
26.032,9.4366,0.2
35.91,9.6957,0
91.032,-2.2758,0.2
54.66,18.0378,0
67.344,7.5762,0.2
2624.985,-944.9946,0.5
73.28,21.2512,0
14.48,-23.892,0.8
11.952,4.0338,0.2
15.552,5.6376,0.2
45,21.6,0
209.97,90.2871,0
112.12,42.045,0.2
1575.14,204.7682,0
25.06,12.53,0
6.924,-10.386,0.8
37.392,2.337,0.2
79.12,13.846,0.2
18.9,8.694,0
57.42,26.4132,0
12.74,5.733,0
8.82,2.3814,0
120.784,-13.5882,0.2
322.59,64.518,0
9.762,-15.1311,0.8
13.72,1.2005,0.2
55.2,-2.07,0.2
259.136,-58.3056,0.2
29.24,9.8685,0.2
15.552,5.4432,0.2
4.896,1.6524,0.2
38.088,-27.9312,0.7
2.808,-1.9656,0.7
47.984,0.5998,0.2
26.064,-19.9824,0.7
15.696,5.1012,0.2
12.84,3.7236,0
539.97,134.9925,0
22.58,5.8708,0
16.52,7.5992,0
671.94,315.8118,0
169.064,-14.7931,0.2
168.624,14.7546,0.2
19.44,9.3312,0
31.92,8.2992,0
433.568,-65.0352,0.2
31.104,10.8864,0.2
54.816,17.8152,0.2
48.86,0.9772,0
14.2,6.532,0
12.96,6.2208,0
58.34,28.0032,0
56.3,15.764,0
629.95,163.787,0
122.97,60.2553,0
46.35,21.7845,0
14.976,5.4288,0.2
4.24,-6.36,0.8
319.96,115.1856,0
17.04,7.668,0
344.91,10.3473,0
81.94,20.485,0
98.16,9.816,0
6.874,-10.6547,0.8
1.996,-3.2934,0.8
8.928,0.6696,0.2
9.99,4.4955,0
10499.97,5039.9856,0
21.12,6.6,0.2
696.42,160.1766,0
304.776,22.8582,0.2
51.98,15.0742,0
24.7,10.374,0
21.93,10.3071,0
394.816,93.7688,0.2
18.192,-14.5536,0.7
7.31,3.4357,0
799.984,249.995,0.2
41.28,18.9888,0
184.66,84.9436,0
49.25,18.715,0
10.16,4.7752,0
14.76,4.2804,0
34.08,15.6768,0
17.67,7.7748,0
1604.9,481.47,0
385.686,-60.6078,0.3
15.984,4.995,0.2
9.42,4.239,0
6.56,1.9024,0
24.56,11.5432,0
128.4,64.2,0
62.28,29.2716,0
9.24,4.4352,0
482.664,85.176,0.15
4799.984,359.9988,0.2
37.94,18.2112,0
18.288,6.6294,0.2
385.8,130.2075,0.2
102.96,1.0296,0
174.42,41.8608,0
1.964,-3.2406,0.8
94.428,-42.4926,0.6
45.92,21.5824,0
61.584,-6.9282,0.2
22.48,10.3408,0
332.028,-348.6294,0.6
11.394,-17.6607,0.8
15.552,5.6376,0.2
31.104,11.2752,0.2
6.316,-10.4214,0.8
11.352,4.1151,0.2
20.808,7.0227,0.2
11.416,-18.8364,0.8
9.408,0.7056,0.2
19.83,5.949,0
209.7,100.656,0
43.92,11.8584,0
20.232,6.5754,0.2
149.97,5.9988,0
27.81,13.0707,0
66.3,8.619,0
1.64,0.738,0
1049.2,272.792,0
20.9,7.524,0
88.08,40.5168,0
751.92,150.384,0
887.103,177.4206,0.1
55.944,-13.2867,0.2
10.688,2.2712,0.2
11.824,1.0346,0.2
63.312,20.5764,0.2
96.784,-145.176,0.8
10.476,-6.8094,0.6
9.762,-6.8334,0.7
196.784,-22.1382,0.2
47.98,23.99,0
13.05,6.003,0
63.96,19.8276,0
80.48,24.144,0
11.673,-7.782,0.7
863.128,-160.2952,0.3
3.564,-6.237,0.8
956.6648,-225.0976,0.32
12.588,-20.1408,0.8
171.96,45.1395,0.2
871.4,148.138,0
692.472,190.4298,0.2
207.76,85.1816,0
71.928,6.2937,0.2
25.99,7.5371,0
3.592,1.1225,0.2
48.632,-121.58,0.8
323.1,61.389,0
9099.93,2365.9818,0
9.96,3.2868,0
25.3,11.891,0
11.36,5.2256,0
69.264,14.6224,0.1
3.69,1.7343,0
1103.97,496.7865,0
246.1328,-76.0116,0.32
11.696,3.9474,0.2
439.992,164.997,0.2
64.784,-12.9568,0.2
33.28,-49.92,0.8
14.088,4.9308,0.2
11.16,2.79,0
896.328,22.4082,0.2
189,68.04,0
53.982,-10.7964,0.4
177.225,-120.513,0.5
129.39,54.3438,0
54.32,0.5432,0
4367.896,327.5922,0.2
49.568,15.49,0.2
161.376,12.1032,0.2
2.784,0.4176,0.2
8.72,2.943,0.2
3.912,1.0269,0.2
59.752,19.4194,0.2
63.92,3.196,0
383.96,38.396,0.2
7.752,2.8101,0.2
33.568,11.7488,0.2
666.344,66.6344,0.2
573.728,-64.5444,0.2
21.936,8.226,0.2
19.44,9.3312,0
447.968,139.99,0.2
16.78,4.195,0
20.96,5.24,0
88.752,27.735,0.2
304.23,9.1269,0
167.86,78.8942,0
82.38,25.5378,0
23.976,-5.6943,0.2
33.29,7.9896,0
14.952,-11.9616,0.7
323.982,-80.9955,0.4
2.286,-1.6764,0.7
14.352,0.897,0.2
71.976,0.8997,0.2
9.21,2.3025,0
18,8.28,0
42.93,19.3185,0
15.552,5.4432,0.2
17.92,1.12,0.2
19.99,6.7966,0
22.92,8.022,0.2
50.88,14.628,0.2
27.312,9.2178,0.2
7.92,2.772,0.2
14.368,3.9512,0.2
107.97,22.6737,0
113.82,53.4954,0
5.184,1.8144,0.2
16.28,6.512,0
544.38,157.8702,0
19.824,6.6906,0.2
657.504,-131.5008,0.2
99.54,10.9494,0
199.96,85.9828,0
631.782,140.396,0.1
60.72,26.1096,0
20.724,-15.1976,0.7
415.872,-41.5872,0.2
16.768,1.4672,0.2
27.12,-4.746,0.2
95.84,34.742,0.2
12.96,6.2208,0
19.008,-12.672,0.7
1598.058,-1065.372,0.7
36.96,12.012,0.2
10.368,3.6288,0.2
77.72,-66.062,0.6
520.464,-14.8704,0.3
111.96,54.8604,0
29.16,8.4564,0
131.94,35.6238,0
25.92,8.2944,0
704.76,162.0948,0
7.41,3.4827,0
21.5,7.095,0
10.528,3.29,0.2
20.544,6.42,0.2
104.9,50.352,0
39.68,16.2688,0
51.75,24.84,0
11.68,5.4896,0
159.75,11.1825,0
103.968,16.8948,0.2
303.25,63.6825,0
270.72,78.5088,0
1487.04,148.704,0.2
17.48,8.2156,0
71.88,32.346,0
60.45,16.3215,0
253.176,-31.647,0.2
2.88,-4.464,0.8
384.944,-126.4816,0.3
153.584,13.4386,0.2
913.43,-52.196,0.3
43.92,11.8584,0
25.032,7.8225,0.2
46.76,22.4448,0
183.968,-25.2956,0.2
1259.97,327.5922,0
68.97,19.3116,0
70.368,6.1572,0.2
59.96,21.7355,0.2
25.984,-5.1968,0.2
27.36,-21.888,0.7
361.376,27.1032,0.2
172.186,-46.7362,0.3
69.008,12.0764,0.2
199.9,89.955,0
901.95,297.6435,0
971.5,252.59,0
11.328,2.5488,0.2
21.24,8.0712,0
34.8,2.175,0.2
38.976,-2.436,0.2
9.08,4.086,0
314.55,150.984,0
4.91,2.3077,0
5.78,2.7166,0
107.94,30.2232,0
19.65,9.039,0
617.97,160.6722,0
59.7,26.865,0
387.99,182.3553,0
575.92,71.99,0.2
30.4,15.2,0
478.24,219.9904,0
190.848,-21.4704,0.2
5.484,-4.0216,0.7
40.92,3.069,0.2
15.552,2.3328,0.2
17.24,4.4824,0
302.94,75.735,0
34.75,15.6375,0
113.94,54.6912,0
55.98,15.6744,0
27.18,12.231,0
1805.88,523.7052,0
70.95,18.447,0
20,9.6,0
7.98,2.0748,0
24.1,9.158,0
8.75,2.625,0
842.94,160.1586,0
2.182,-3.6003,0.8
27.384,2.7384,0.2
26.406,-71.2962,0.8
10.368,3.6288,0.2
23.68,7.4,0.2
109.95,36.2835,0
965.85,135.219,0
29.2,10.512,0
32.4,15.552,0
78.35,36.8245,0
31.68,14.256,0
29.12,14.2688,0
169.45,42.3625,0
12.56,4.0192,0
6.48,3.1104,0
186.69,87.7443,0
25.4,8.636,0
43.96,20.6612,0
1279.165,225.735,0.15
27.92,0.5584,0
129.568,-12.9568,0.2
6.368,2.1492,0.2
244.55,114.9385,0
1332.496,-299.8116,0.2
32.776,3.2776,0.2
147.184,-29.4368,0.2
54.384,1.3596,0.2
76.776,-58.8616,0.7
14.352,5.2026,0.2
209.792,26.224,0.2
3.304,1.1151,0.2
16.38,7.371,0
167.96,78.9412,0
321.568,-16.0784,0.2
12.96,6.2208,0
128.058,-23.7822,0.3
63.686,-15.4666,0.3
239.976,65.9934,0.2
344.22,-189.321,0.4
15.552,5.4432,0.2
21.248,7.4368,0.2
8.448,2.64,0.2
333.09,23.3163,0
248.98,54.7756,0
24.9,11.703,0
15.26,5.0358,0
43.32,14.2956,0
43.584,15.7992,0.2
116.28,56.9772,0
9.296,3.0212,0.2
19.44,9.3312,0
314.55,150.984,0
16.27,-25.2185,0.8
69.12,-14.688,0.2
4.47,-7.8225,0.8
418.296,5.2287,0.2
659.988,109.998,0.4
8.128,1.4224,0.2
36.288,12.7008,0.2
909.72,-51.984,0.3
917.9235,75.5937,0.15
38.88,19.0512,0
631.176,-462.8624,0.7
12.96,6.2208,0
12.96,6.2208,0
23.2,8.12,0.2
25.92,9.072,0.2
21.312,7.1928,0.2
173.656,17.3656,0.2
361.96,101.3488,0
62.85,13.1985,0
818.376,51.1485,0.2
20.34,0.2034,0
23.99,5.5177,0
171.288,-6.4233,0.2
37.3,17.158,0
81.96,39.3408,0
54.792,-40.1808,0.7
10.784,0.8088,0.2
290.98,75.6548,0
36.44,12.0252,0
21.4,10.058,0
48.664,15.8158,0.2
16.56,6.9552,0
1347.52,84.22,0.2
62.31,22.4316,0
20.32,6.9088,0
9.432,3.0654,0.2
34.86,16.0356,0
89.34,24.1218,0
269.98,67.495,0
99.9,47.952,0
39.08,14.4596,0
116.832,33.5892,0.2
2.296,-3.9032,0.8
408.006,72.5344,0.1
40.44,10.5144,0
122.352,13.7646,0.2
15.28,7.4872,0
11.96,5.8604,0
15.84,4.9104,0
86.376,30.2316,0.2
18.24,6.2016,0
13.12,4.3296,0
105.98,1.0598,0
493.92,-28.224,0.3
5.936,-8.904,0.8
325.86,149.8956,0
383.607,-5.4801,0.3
148.48,16.704,0.2
537.544,53.7544,0.2
1.928,-2.9884,0.8
6.912,0.6912,0.2
7.76,-2.134,0.6
659.168,49.4376,0.2
5.76,2.8224,0
351.216,4.3902,0.2
230.28,23.028,0.2
12.84,5.778,0
56.82,28.41,0
31.56,14.202,0
27.92,0.5584,0
8.559,-6.5619,0.7
49.568,17.9684,0.2
127.869,-9.1335,0.3
271.44,122.148,0
110.352,8.2764,0.2
36.4,13.832,0
419.136,-57.6312,0.2
100.704,-1.2588,0.2
45.216,4.5216,0.2
28.782,-21.1068,0.7
24.448,8.8624,0.2
10.476,-17.2854,0.8
76.14,26.649,0
21.24,8.0712,0
127.96,60.1412,0
479.984,89.997,0.2
657.93,184.2204,0
33.48,8.7048,0
13.9,3.614,0
26.86,6.715,0
9.584,3.3544,0.2
113.1,56.55,0
65.78,32.2322,0
239.7,105.468,0
25.632,3.8448,0.2
23.616,7.9704,0.2
8.26,3.7996,0
76.58,38.29,0
8.8,4.224,0
590.352,206.6232,0.2
5.58,0.1674,0
25.02,10.5084,0
452.55,22.6275,0
17.76,4.9728,0
302.384,30.2384,0.2
146.352,-5.4882,0.2
7.9,2.054,0
902.712,33.8517,0.2
53.97,15.1116,0
33.92,13.2288,0
21.81,5.8887,0
91.6,26.564,0
150.98,43.7842,0
137.25,63.135,0
11.52,5.4144,0
18.272,5.9384,0.2
153.728,53.8048,0.2
12.224,4.4312,0.2
167.944,50.3832,0.2
45.99,13.3371,0
535.41,160.623,0
6.096,2.0574,0.2
45.36,21.7728,0
47.12,20.7328,0
31.36,15.68,0
47.616,3.5712,0.2
23.48,8.218,0.2
62.79,-166.3935,0.8
28.44,4.266,0.2
134.376,6.7188,0.2
589.9,147.475,0
542.94,141.1644,0
2879.952,1007.9832,0.2
90.48,33.93,0.2
77.55,21.714,0
8.832,-1.9872,0.2
177.536,62.1376,0.2
258.48,-3.231,0.2
14.136,4.2408,0.2
77.55,20.163,0
24.88,6.9664,0
140.75,39.41,0
36.63,9.8901,0
17.14,6.1704,0
51.75,24.84,0
123.96,11.1564,0
586.398,34.494,0.15
80.98,3.2392,0
242.94,9.7176,0
123.92,33.4584,0
12.39,5.6994,0
47.3,12.298,0
1599.92,751.9624,0
11.09,5.4341,0
3.168,-2.5344,0.7
579.136,-28.9568,0.2
6.368,2.1492,0.2
558.4,41.88,0.2
145.764,-8.098,0.1
13.62,6.129,0
434.646,62.7822,0.1
440.19,206.8893,0
64.4,1.932,0
244.55,114.9385,0
195.76,97.88,0
11.76,5.7624,0
166.45,39.948,0
2.88,1.3536,0
45.248,3.9592,0.2
59.904,14.2272,0.2
23.696,6.5164,0.2
7.968,2.8884,0.2
18.2,2.0475,0.2
27.552,-0.3444,0.2
844.116,-36.1764,0.3
76.752,-9.594,0.2
3,1.05,0.2
7.506,-6.0048,0.7
16.56,5.796,0.2
79.92,34.3656,0
69.98,13.2962,0
11.06,-18.802,0.8
623.4648,-119.1918,0.32
772.68,-57.951,0.2
283.14,72.358,0.1
635.96,165.3496,0
118.99,33.3172,0
272.94,30.0234,0
15.008,1.5008,0.2
33.088,11.1672,0.2
80.98,3.2392,0
82.8,6.624,0
21.36,5.7672,0
62.048,20.1656,0.2
29.61,13.3245,0
863.928,86.3928,0.2
241.92,-56.448,0.4
163.88,-81.94,0.5
3.486,-2.7888,0.7
10.584,-2.3814,0.2
440.91,123.4548,0
5.715,-4.7625,0.7
51.968,10.3936,0.2
71.976,21.5928,0.2
242.352,-42.4116,0.2
221.92,77.672,0.2
8.448,2.64,0.2
29.52,14.4648,0
302.94,48.4704,0
142.36,38.4372,0
546.66,136.665,0
212.13,14.8491,0
5.248,0.5904,0.2
74.416,-14.8832,0.2
6.848,2.14,0.2
7.996,-6.9965,0.6
8.712,-19.602,0.8
65.17,18.8993,0
14.62,6.8714,0
173.24,17.324,0
895.92,302.373,0.2
130.71,39.213,0
11.68,3.0368,0
62.31,22.4316,0
0.852,-0.5964,0.7
36.288,12.7008,0.2
56.568,-74.9526,0.6
344.704,38.7792,0.2
201.584,20.1584,0.2
521.96,88.7332,0
8.22,2.2194,0
45.36,21.7728,0
947.17,9.4717,0
61.96,27.882,0
268.935,-209.7693,0.5
7.58,2.9562,0
14.73,7.2177,0
9.888,-6.9216,0.7
671.544,50.3658,0.2
1117.92,55.896,0
275.952,-37.9434,0.2
123.144,46.179,0.2
15.576,3.3099,0.2
212.64,99.9408,0
9.87,4.5402,0
53.25,20.7675,0
19.92,9.5616,0
658.746,146.388,0.1
8.26,3.8822,0
29.84,13.428,0
67.98,14.9556,0
61.06,28.0876,0
35.544,-0.8886,0.2
9.96,4.5816,0
9.21,2.3025,0
27.93,8.0997,0
7.9,2.528,0
221.16,57.5016,0
127.96,62.7004,0
18.69,9.1581,0
25.35,7.605,0
35.28,11.9952,0
33.4,16.032,0
837.6,62.82,0.2
40.68,-9.153,0.2
209.568,-23.5764,0.2
22.368,6.4308,0.2
3.882,-2.588,0.7
115.296,40.3536,0.2
1.908,-1.5264,0.7
43.372,-69.3952,0.8
783.96,219.5088,0
48.896,18.336,0.2
7.856,2.8478,0.2
5.904,1.9926,0.2
13.712,1.0284,0.2
182.94,85.9818,0
27.76,9.9936,0
25.99,7.5371,0
113.52,29.799,0.2
359.88,22.4925,0.2
25.344,9.1872,0.2
11.952,4.1832,0.2
6.24,1.872,0
742.336,83.5128,0.2
6.464,-4.04,0.6
11.52,4.176,0.2
222.384,16.6788,0.2
23.36,6.0736,0
8.67,4.0749,0
25.71,6.6846,0
100.94,33.3102,0
63.882,10.647,0.1
683.144,0,0.3
1.476,-2.214,0.8
40.712,3.5623,0.2
279.9,137.151,0
13.12,1.148,0.2
69.576,-143.7904,0.7
4.224,0.4752,0.2
58.08,-6.534,0.2
52.416,15.0696,0.2
54.92,10.984,0.2
364.95,-248.166,0.5
85.056,28.7064,0.2
27.696,9.6936,0.2
24.96,11.232,0
43.13,18.1146,0
5.64,2.7072,0
57.582,-44.1462,0.7
31.104,10.8864,0.2
30.192,8.3028,0.2
43.6,4.36,0.2
4.768,0.4172,0.2
10.38,-7.612,0.7
13.392,-9.8208,0.7
39.594,-7.2589,0.4
91.008,19.3392,0.2
37.94,18.2112,0
42.8,19.26,0
33.63,10.089,0
62.808,21.1977,0.2
195.64,91.9508,0
239.9,71.97,0
380.058,-21.7176,0.3
1199.976,179.9964,0.4
48.576,9.7152,0.2
17.94,8.073,0
18.264,6.1641,0.2
34.656,5.6316,0.2
81.552,8.1552,0.2
227.136,-42.588,0.2
10.36,5.0764,0
463.248,-1181.2824,0.8
383.952,47.994,0.2
44.856,-35.8848,0.7
30.345,-24.276,0.7
127.554,-9.111,0.3
77.952,15.5904,0.2
14.016,4.9056,0.2
69.52,19.4656,0
5.64,1.6356,0
13.776,4.4772,0.2
245.88,68.8464,0
36.63,9.8901,0
22.58,5.8708,0
12.39,5.8233,0
39.92,13.473,0.2
61.96,27.882,0
19.936,7.2268,0.2
3.798,-2.6586,0.7
27.744,10.0572,0.2
158.376,-34.3148,0.4
27.58,11.5836,0
5.553,-4.0722,0.7
243.92,-54.882,0.2
14.96,0.2992,0
7.184,2.245,0.2
10.512,3.6792,0.2
263.96,19.797,0.2
