click,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21,month,dayofweek,day,hour
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,bbbd587a,0641dc4e,836d2439,1,0,17016,320,50,1873,3,39,-1,23,10,2,22,6
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,a5f3f348,5db079b5,1,2,452,320,50,122,3,1327,-1,15,10,3,23,14
FALSE,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,7.77E+88,76dc4769,1,0,16208,320,50,1800,3,167,100077,23,10,3,23,9
TRUE,1005,0,85f751fd,c4e18dd6,50e219e0,1779deee,2347f47a,f95efa07,a99f214a,6b9769f2,3491f1bd,1,2,21763,320,50,2502,0,35,-1,221,10,3,23,0
FALSE,1002,0,5b787406,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,7ed28349,ed1db0b7,37d3900c,0,0,23438,320,50,2684,2,1327,-1,52,10,2,29,4
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,1c69c2d7,7abbbd5c,1,0,21768,320,50,2506,0,35,-1,157,10,2,22,10
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,3c4b944d,2347f47a,0f2161f8,d286d5c8,84a53027,ef726eae,1,0,21770,320,50,2507,0,35,100176,157,10,2,22,8
FALSE,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3003ad27,86030d43,1,0,19771,320,50,2227,0,679,100074,48,10,2,22,17
FALSE,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,93b713cb,86030d43,1,0,19772,320,50,2227,0,935,100081,48,10,0,27,17
TRUE,1005,1,4c391571,5a3b8f37,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,185de8c0,8a4875bd,1,0,15705,320,50,1722,0,35,-1,79,10,5,25,5
FALSE,1005,0,12fb4121,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,bb2a9e98,16954458,1,0,23401,320,50,2682,1,419,-1,212,10,1,28,19
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,6d95084b,d4897fef,1,0,4687,320,50,423,2,39,100148,32,10,5,25,14
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,1bafc518,7a9ac45f,c464aa46,1,0,6993,320,50,613,2,39,100233,32,10,2,22,18
FALSE,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,390666aa,1f0bc64f,1,0,23642,320,50,2709,3,35,-1,23,10,2,29,7
FALSE,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,7e170c36,bfa15b14,1,0,19771,320,50,2227,0,679,100081,48,10,6,26,9
TRUE,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,94d0511f,be6db1d7,1,0,23161,320,50,2667,0,35,-1,221,10,3,30,8
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,bb699cf7,46a414f4,1,0,23221,320,50,2676,0,35,100176,221,10,1,28,12
FALSE,1005,0,6227cf3f,3c6ac0d4,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,efed9de8,3bc980aa,1,0,4687,320,50,423,2,39,-1,32,10,0,27,19
FALSE,1005,0,34b51b59,44cb0516,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,7a50bc97,1a7fa450,1,0,20366,320,50,2333,0,39,-1,157,10,3,23,8
TRUE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,92f45b61,ab09a89e,1,0,23725,320,50,2716,3,47,-1,23,10,3,30,6
FALSE,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4d35f855,3b00e4a3,1,0,16920,320,50,1899,0,431,100074,117,10,4,24,14
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,3326d20f,981edffc,1,3,21191,320,50,2424,1,161,100192,71,10,5,25,18
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,791297f6,981edffc,1,3,21191,320,50,2424,1,175,100193,71,10,2,29,15
FALSE,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,fcd44cb3,7120e05e,1,0,4687,320,50,423,2,39,100148,32,10,6,26,9
FALSE,1005,0,bb4524e7,d733bbc3,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,891d8068,277e7b8c,1,0,23642,320,50,2709,3,35,-1,23,10,2,29,7
FALSE,1005,0,e9ca7d40,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,42b457c2,16954458,1,0,21834,300,250,2523,0,35,-1,221,10,2,22,17
FALSE,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,35ae14c6,1d5bfd2d,1,0,20362,320,50,2333,0,39,-1,157,10,2,22,20
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,b10101de,7044c261,1,0,23161,320,50,2667,0,35,-1,221,10,3,30,9
TRUE,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e7b41c1d,76dc4769,1,0,21411,320,50,2467,2,167,-1,23,10,3,23,8
TRUE,1002,0,f17ebd97,08facbad,50e219e0,ecad2386,7801e8d9,07d7df22,673c287f,3045de2d,911a3c09,0,0,23438,320,50,2684,2,1327,-1,52,10,2,29,7
TRUE,1005,0,85f751fd,c4e18dd6,50e219e0,06ef0828,828da833,0f2161f8,a99f214a,9b1fe278,711ee120,1,0,15708,320,50,1722,0,35,-1,79,10,5,25,1
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,85938df3,2347f47a,0f2161f8,a99f214a,b314c7a1,d7361b56,1,0,377,320,50,112,3,1319,-1,15,10,0,27,6
FALSE,1005,0,395fa97c,3f797953,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,c6e5f4b2,1f0bc64f,1,0,17875,320,50,2036,3,47,-1,156,10,0,27,6
FALSE,1005,0,e3c09f3a,d262cf1e,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,23db1be1,9dd895e4,1,0,20072,320,50,2291,3,35,100199,43,10,2,29,19
FALSE,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6394f6f6,03683bd4,1,0,23368,320,50,2680,3,815,100156,42,10,2,29,23
FALSE,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,bd7006aa,3bb1ddd7,1,0,9478,320,50,906,3,1451,100156,61,10,2,22,9
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,c4d37cf8,87579dda,1,0,19771,320,50,2227,0,679,100075,48,10,5,25,8
TRUE,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,de8782e3,56243372,1,0,17037,320,50,1934,2,39,-1,16,10,2,29,2
TRUE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,59ac940d,a4528ded,1,0,23164,320,50,2668,0,35,-1,221,10,1,28,17
FALSE,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,348ec9cb,7abbbd5c,1,0,16687,320,50,1872,3,39,-1,23,10,4,24,17
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,05152f4c,23885c9e,1,0,22676,320,50,2616,0,35,100083,51,10,0,27,6
FALSE,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,17d4408a,99115329,1,0,22813,320,50,2647,2,35,100148,23,10,2,29,22
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,a99f214a,a1db2d7c,d787e91b,1,0,16688,320,50,1873,3,39,-1,23,10,1,28,7
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,56b1c42c,e1eae715,1,3,21189,320,50,2424,1,161,100192,71,10,1,28,21
FALSE,1005,0,e3c09f3a,d262cf1e,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ea5dcb47,96a7c171,1,0,23642,320,50,2709,3,35,100041,23,10,2,29,7
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,6fc85e22,7801e8d9,0f2161f8,062ca7c7,703d669a,2cd8ff6d,1,0,20596,320,50,2161,0,35,-1,157,10,1,21,2
TRUE,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,be7092cb,a5fbe35d,1,0,17614,320,50,1993,2,1063,-1,33,10,1,21,16
TRUE,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c46957bc,4258293,1,0,20251,320,50,2323,0,687,100081,48,10,6,26,16
FALSE,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3c82662a,3bb1ddd7,1,0,22267,320,50,2566,3,815,100156,42,10,1,28,13
FALSE,1002,0,c69c2b3a,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,3c4a6b0c,33c6fccd,9fc6d8f0,0,0,22701,320,50,2624,0,35,-1,221,10,1,28,7
FALSE,1005,1,85f751fd,c4e18dd6,50e219e0,06cfa6da,2347f47a,0f2161f8,a99f214a,62fdd45a,73b4563d,1,2,21665,320,50,2493,3,35,100094,117,10,1,21,9
TRUE,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,c89baeda,88fbaa46,1,2,21985,320,50,2532,0,675,100133,48,10,6,26,9
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,40dde43d,2347f47a,0f2161f8,a99f214a,c5e3e889,620311f4,1,0,23804,320,50,2726,3,803,-1,229,10,3,30,6
FALSE,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3981e69f,0b188ab3,1,0,17037,320,50,1934,2,39,-1,16,10,1,21,1
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,2c6f5c4d,2347f47a,0f2161f8,8.07E+66,08f935ce,d787e91b,1,0,19251,320,50,2201,3,35,-1,43,10,1,21,13
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5572d55f,ecb851b2,1,0,15706,320,50,1722,0,35,-1,79,10,5,25,15
TRUE,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,191e34fd,3bd9e8e7,1,0,4687,320,50,423,2,39,100148,32,10,2,29,11
FALSE,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,939cdae6,4f4b5ad5,1,0,19016,300,250,2162,2,39,-1,33,10,0,27,14
TRUE,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d9a0866c,07ecc334,1,0,17747,320,50,1974,2,39,100021,33,10,3,23,20
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,e96773f0,2347f47a,0f2161f8,a99f214a,bad7f4bb,258601f8,1,0,21768,320,50,2506,0,35,-1,157,10,2,22,13
FALSE,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,03f51eed,8a4875bd,1,0,22009,320,50,2535,0,675,100077,48,10,3,23,10
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1eae1ce0,f87e93a5,1,0,23161,320,50,2667,0,35,-1,221,10,2,29,9
FALSE,1005,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1.92E+10,5ec45883,1,0,19771,320,50,2227,0,935,100077,48,10,2,29,8
FALSE,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,91ba793f,8a4875bd,1,0,19950,320,50,1800,3,167,100075,23,10,6,26,16
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,c3f39675,2347f47a,0f2161f8,a99f214a,fb99649d,27466962,1,0,21767,320,50,2506,0,35,-1,157,10,2,22,10
FALSE,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9b13a699,3bb1ddd7,1,0,22267,320,50,2566,3,815,100156,42,10,1,28,14
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2d8eb566,d787e91b,1,0,20108,320,50,2299,2,1327,100084,52,10,5,25,13
FALSE,1005,0,9a977531,a434fa42,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,689f34e6,0eb711ec,1,0,16208,320,50,1800,3,167,100074,23,10,2,29,12
FALSE,1010,1,85f751fd,c4e18dd6,50e219e0,8486dd4e,7801e8d9,0f2161f8,9f0e1393,b7ea401e,f07e20f8,4,0,23822,320,50,2728,0,290,-1,42,10,2,29,19
FALSE,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d19e0531,a0f5f879,1,0,19950,320,50,1800,3,167,100077,23,10,4,24,16
FALSE,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2f323f36,3bb1ddd7,1,0,22288,320,50,2572,3,297,100156,42,10,4,24,16
FALSE,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,94c2a3bb,07bb0685,1,0,21894,320,50,2526,0,35,-1,221,10,2,22,13
FALSE,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2dad980e,a76c4b0a,1,0,22683,320,50,2528,0,167,100079,221,10,3,30,4
FALSE,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5c2f295f,bbeedfee,1,0,20312,320,50,1780,0,1711,100077,48,10,6,26,6
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,3807a425,36b67a2a,1,3,21191,320,50,2424,1,175,100192,71,10,2,29,17
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2fb7831a,0fadd2fe,1,0,22676,320,50,2616,0,35,-1,51,10,1,28,10
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,7f4218dd,24f6b932,1,0,21769,320,50,2507,0,35,-1,157,10,2,22,10
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,68d970a2,7dc3b26e,1,0,22914,320,50,2617,0,35,-1,51,10,1,28,19
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,d1094c1f,e1eae715,1,3,21751,320,50,2505,0,169,100176,17,10,1,21,13
TRUE,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,25dd51b2,816484ae,1,0,23763,320,50,2724,0,33,100084,253,10,2,29,10
TRUE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d73129b5,44801bc1,1,0,23193,320,50,2671,0,163,-1,221,10,1,28,10
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,3c4b944d,2347f47a,0f2161f8,1c2d4d76,d030a1e4,88fbaa46,1,2,20395,320,50,2340,3,41,100111,159,10,5,25,13
TRUE,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f22e1676,fce66524,1,0,4687,320,50,423,2,39,100148,32,10,0,27,17
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,680e6a92,2347f47a,0f2161f8,a99f214a,3c48ec9e,3eb1577d,1,0,17875,320,50,2036,3,47,-1,156,10,1,21,20
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,1f22e280,c0a910aa,be74e6fe,1,0,20632,320,50,2374,3,39,-1,23,10,2,29,12
FALSE,1005,0,bb4524e7,d733bbc3,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ed9655cc,09f99953,1,0,20251,320,50,2323,0,687,100081,48,10,3,23,9
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,2676766f,7feb67f8,1,0,21768,320,50,2506,0,35,-1,157,10,2,22,13
FALSE,1010,1,85f751fd,c4e18dd6,50e219e0,03a08c3f,7801e8d9,0f2161f8,f9ccadc9,53dcc7ec,9e6d3278,4,3,15699,320,50,1722,0,35,100083,79,10,6,26,10
FALSE,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d478cfbe,684581ce,1,0,18095,320,50,2060,3,39,-1,23,10,0,27,7
FALSE,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ddd2926e,a0f5f879,1,0,17573,320,50,1991,2,39,-1,33,10,5,25,16
TRUE,1002,0,9550c324,61db8349,50e219e0,ecad2386,7801e8d9,07d7df22,9c6ba6cb,cbe4247c,416b62df,0,0,22703,320,50,2624,0,35,100077,221,10,2,29,10
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,912ca3e8,d787e91b,1,0,15704,320,50,1722,0,35,-1,79,10,2,22,18
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,69ad5f52,e15a1709,d787e91b,1,0,15703,320,50,1722,0,35,100084,79,10,3,23,0
FALSE,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6394f6f6,c3f7117b,1,0,22268,320,50,2566,3,41,100156,42,10,6,26,13
TRUE,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,ca42f206,0bcabeaf,1,3,21189,320,50,2424,1,161,100189,71,10,0,27,12
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,de97da65,33da2e74,0f2161f8,a99f214a,285aa37d,fd235d3a,1,0,16685,320,50,1092,3,811,100156,61,10,4,24,12
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ff1c4f79,8a4875bd,1,0,15707,320,50,1722,0,35,-1,79,10,2,22,19
FALSE,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,f75e10b2,158e4944,1,0,19016,300,250,2162,2,39,-1,33,10,4,24,10
FALSE,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8aa3b7c1,0eb711ec,1,0,22681,320,50,2528,0,39,100075,221,10,1,28,9
TRUE,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,2158d446,a0f5f879,1,0,17653,300,250,1994,2,39,100084,33,10,4,24,14
FALSE,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b9afbdd5,f3049821,1,0,22142,320,50,2550,0,547,100148,51,10,3,23,9
FALSE,1005,1,16c73019,8025317b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2777dc7a,ae1b1e3b,1,0,22952,320,50,2654,3,38,100192,23,10,1,28,20
TRUE,1002,0,763a42b5,4c26e9ba,50e219e0,ecad2386,7801e8d9,07d7df22,ab90c4dd,80cdf0d9,f384cd72,0,0,22700,320,50,2624,0,35,100075,221,10,1,28,8
TRUE,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,04acf4e4,dfeda01b,1,0,21768,320,50,2506,0,35,-1,157,10,2,22,10
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,75aa7829,054c8edf,1,3,21189,320,50,2424,1,161,100193,71,10,0,27,16
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,cbfc9061,f39b265e,1,0,15701,320,50,1722,0,35,-1,79,10,4,24,14
FALSE,1005,0,26fa1946,e2a5dc06,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,3e286b8e,7abbbd5c,1,0,17239,320,50,1973,3,39,100119,23,10,1,28,23
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,b149d645,2347f47a,8ded1f7a,9d759adb,cae3c969,ef726eae,1,2,19251,320,50,2201,3,35,-1,43,10,1,21,5
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,f53417e1,0e8616ad,0f2161f8,a99f214a,1195accb,7f5cc1a6,1,0,23143,320,50,2665,0,34,-1,221,10,1,28,8
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d7ff2030,a8d2c4cf,1,0,22104,320,50,2545,0,167,100083,221,10,1,28,19
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2f22c614,c144e605,1,0,15706,320,50,1722,0,35,-1,79,10,3,23,11
FALSE,1005,1,e5c60a05,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4cae92b2,8a4875bd,1,0,16208,320,50,1800,3,167,100075,23,10,6,26,11
FALSE,1005,1,92c7cbe7,6e882918,75fa27f6,ecad2386,7801e8d9,07d7df22,a99f214a,ac77b71a,d1e96fc0,1,0,23562,320,50,2691,0,419,-1,212,10,2,29,14
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,69cd26c9,a8964a12,1,0,23143,320,50,2665,0,34,-1,221,10,1,28,9
FALSE,1002,0,85f751fd,c4e18dd6,50e219e0,08a53ae7,7801e8d9,07d7df22,5d8eae09,1862fc79,9215f50d,0,0,21715,320,50,2500,2,34,100073,90,10,1,21,23
FALSE,1010,1,85f751fd,c4e18dd6,50e219e0,03a08c3f,7801e8d9,0f2161f8,e5b56341,ac93d7d5,f07e20f8,5,0,15699,320,50,1722,0,35,-1,79,10,2,29,12
FALSE,1005,0,9e8cf15d,0d3cb7be,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,eb090448,d787e91b,1,0,23405,320,50,2682,1,419,-1,212,10,1,28,16
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,732e8c23,6cf6a4bf,41971090,1,0,18093,320,50,2060,3,39,100050,23,10,2,22,21
FALSE,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d691f8ad,8a4875bd,1,0,22120,320,50,1702,0,1059,-1,110,10,3,23,9
FALSE,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,83774d12,84ebbcd4,1,0,17653,300,250,1994,2,39,100083,33,10,2,22,23
FALSE,1005,0,9a28a858,64778742,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,07875ea4,23885c9e,1,0,21835,300,250,2523,0,39,-1,221,10,4,24,7
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,45aff1a2,5c620f04,d1327cf5,fc6dacc4,9adcc44d,ecb851b2,1,0,17875,320,50,2036,3,47,-1,156,10,0,27,9
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,5d74d2a4,2347f47a,f95efa07,a99f214a,57cd4006,0671f8e1,1,0,15706,320,50,1722,0,35,-1,79,10,1,28,0
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,359edc71,8a4875bd,1,0,21762,320,50,2502,0,35,-1,221,10,2,22,7
FALSE,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,10dcdfb1,44c701de,1,0,17262,320,50,1872,3,39,-1,23,10,6,26,21
FALSE,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,81eca3f0,a0f5f879,1,0,22813,320,50,2647,2,39,100148,23,10,3,30,22
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,dfd6f93d,2ea4f8ba,1,0,21611,320,50,2480,3,297,100111,61,10,4,24,3
TRUE,1005,0,85f751fd,c4e18dd6,50e219e0,66f5e02e,6f7ca2ba,0f2161f8,3d64dc83,75dc70be,1f0bc64f,1,0,21767,320,50,2506,0,35,100111,157,10,2,22,9
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,127b1103,36b67a2a,1,3,21191,320,50,2424,1,161,100189,71,10,0,27,19
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,2a34457c,2347f47a,dc97ec06,ed475274,83a93479,7594f139,1,0,22614,300,250,2610,3,167,100200,23,10,2,29,13
FALSE,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,21701298,a0f5f879,1,0,19950,320,50,1800,3,167,100075,23,10,1,21,16
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,bf2f7567,8a4875bd,1,0,15701,320,50,1722,0,35,100083,79,10,2,22,10
FALSE,1002,0,f4d14b43,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,99997633,c8f5a9c6,03bfcb33,0,0,19665,320,50,2253,2,303,-1,52,10,2,22,10
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,8218f933,570d21dc,1,0,17171,320,50,1960,0,1451,100094,17,10,1,21,6
TRUE,1005,0,2a68aa20,9b851bd8,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,67fcede1,e9b8d8d7,1,0,16615,320,50,1863,3,39,-1,23,10,4,24,16
TRUE,1005,0,85f751fd,c4e18dd6,50e219e0,5fde3dd9,2347f47a,0f2161f8,ecbbc102,d696a511,5db079b5,1,2,15706,320,50,1722,0,35,-1,79,10,6,26,17
FALSE,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e19c492b,6f21a189,1,0,19950,320,50,1800,3,167,100079,23,10,3,30,3
FALSE,1005,0,12fb4121,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3e4012eb,c4cff2ea,1,0,16615,320,50,1863,3,39,100119,23,10,5,25,16
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ac77b71a,d787e91b,1,0,21725,320,50,2502,0,35,-1,221,10,1,21,11
FALSE,1005,1,178a7b89,b4598159,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9fd751e9,68b6db2c,1,0,19771,320,50,2227,0,935,-1,48,10,6,26,13
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,8024f91d,e1eae715,1,3,21189,320,50,2424,1,161,100189,71,10,2,29,23
